Station,Date,SummaryScore,Narrative,Lat,Long
LBBR202A,9/22/22,74,Good,39.27505,-77.26617
LBBR301,6/15/99,74,Good,39.27695847,-77.27722931
LBBR302,7/6/20,78,Good,39.275549,-77.283625
LBBR302,6/30/15,74,Good,39.275549,-77.283625
LBBR302,6/18/08,68,Good,39.275549,-77.283625
LBBR302,7/16/03,68,Good,39.275549,-77.283625
LBBR302,6/7/99,74,Good,39.275549,-77.283625
LBDB101A,7/9/20,82,Good,39.277421,-77.306502
LBDB101A,6/16/15,92,Excellent,39.277421,-77.306502
LBDB101A,6/20/08,64,Fair,39.277421,-77.306502
LBDB101A,6/10/03,64,Fair,39.277421,-77.306502
LBDB101A,6/4/99,78,Good,39.277421,-77.306502
LBDB101A,10/7/92,64,Fair,39.277421,-77.306502
LBKT304,7/1/20,68,Good,39.257787,-77.265995
LBKT304,7/1/15,68,Good,39.257787,-77.265995
LBKT304,8/13/08,74,Good,39.257787,-77.265995
LBKT304,7/17/03,64,Fair,39.257787,-77.265995
LBKT304,8/3/99,68,Good,39.257787,-77.265995
LBLB202,7/22/03,74,Good,39.27610016,-77.23235321
LBLB202,6/30/99,74,Good,39.27610016,-77.23235321
LBLB301,7/13/20,68,Good,39.269989,-77.251977
LBLB301,7/1/15,74,Good,39.269989,-77.251977
LBLB301,8/4/08,78,Good,39.269989,-77.251977
LBLB301,6/29/06,68,Good,39.269989,-77.251977
LBLB301,6/7/99,82,Good,39.269989,-77.251977
LBLB301,11/17/92,68,Good,39.269989,-77.251977
LBLB302,8/14/08,74,Good,39.26484299,-77.2642746
LBLB302,7/17/03,68,Good,39.26484299,-77.2642746
LBLB302,9/26/01,68,Good,39.26484299,-77.2642746
LBLB302,8/3/99,64,Fair,39.26484299,-77.2642746
LBLB302,8/9/95,82,Good,39.26484299,-77.2642746
LBLB306,10/8/08,68,Good,39.27394485,-77.33737183
LBLB306,7/29/03,64,Fair,39.27394485,-77.33737183
LBLB306,6/30/99,74,Good,39.27394485,-77.33737183
LBLB306,8/21/97,74,Good,39.27394485,-77.33737183
LBLB400,10/18/92,78,Good,39.26150513,-77.27327728
LBLB401A,7/8/20,86,Good,39.266698,-77.285243
LBLB401A,7/29/15,82,Good,39.266698,-77.285243
LBLB401A,7/9/08,82,Good,39.266698,-77.285243
LBLB401A,9/11/03,78,Good,39.266698,-77.285243
LBLB401A,6/4/02,78,Good,39.266698,-77.285243
LBLB401A,8/21/01,82,Good,39.266698,-77.285243
LBLB401A,6/11/99,74,Good,39.266698,-77.285243
LBLB401A,8/4/95,96,Excellent,39.266698,-77.285243
LBLB401B,8/9/95,64,Fair,39.26874542,-77.2898407
LBLB402,8/20/08,68,Good,39.27453613,-77.297966
LBLB402,7/25/03,82,Good,39.27453613,-77.297966
LBLB402,8/21/01,78,Good,39.27453613,-77.297966
LBLB402,6/1/99,74,Good,39.27453613,-77.297966
LBLB402,8/4/95,86,Good,39.27453613,-77.297966
LBLB402,10/8/92,74,Good,39.27453613,-77.297966
LBLB403,6/20/08,82,Good,39.2794838,-77.3147583
LBLB403,9/12/03,82,Good,39.2794838,-77.3147583
LBLB403,6/1/99,82,Good,39.2794838,-77.3147583
LBLB403,7/17/95,78,Good,39.2794838,-77.3147583
LBLB403,10/8/92,78,Good,39.2794838,-77.3147583
LBLB405,8/12/08,78,Good,39.2783165,-77.32656097
LBLB405,9/11/03,64,Fair,39.2783165,-77.32656097
LBLB405,6/14/99,78,Good,39.2783165,-77.32656097
LBLB405,12/11/98,78,Good,39.2783165,-77.32656097
LBSB201A,7/18/23,96,Excellent,39.27393341,-77.30058289
LBSB201A,8/3/22,96,Excellent,39.27393341,-77.30058289
LBSB201A,6/15/21,96,Excellent,39.27393341,-77.30058289
LBSB201A,7/2/20,96,Excellent,39.27393341,-77.30058289
LBSB201A,6/5/19,92,Excellent,39.27393341,-77.30058289
LBSB201A,8/1/18,92,Excellent,39.27393341,-77.30058289
LBSB201A,7/10/17,92,Excellent,39.27393341,-77.30058289
LBSB201A,6/14/16,92,Excellent,39.27393341,-77.30058289
LBSB201A,7/6/15,92,Excellent,39.27393341,-77.30058289
LBSB201A,6/4/14,92,Excellent,39.27393341,-77.30058289
LBSB201A,6/26/13,92,Excellent,39.27393341,-77.30058289
LBSB201A,7/16/12,96,Excellent,39.27393341,-77.30058289
LBSB201A,7/18/11,96,Excellent,39.27393341,-77.30058289
LBSB201A,7/9/10,92,Excellent,39.27393341,-77.30058289
LBSB201A,8/12/09,92,Excellent,39.27393341,-77.30058289
LBSB201A,7/16/08,92,Excellent,39.27393341,-77.30058289
LBSB201A,6/20/07,92,Excellent,39.27393341,-77.30058289
LBSB201A,6/9/06,92,Excellent,39.27393341,-77.30058289
LBSB201A,6/30/05,92,Excellent,39.27393341,-77.30058289
LBSB201A,7/16/03,74,Good,39.27393341,-77.30058289
LBSB201A,6/4/99,96,Excellent,39.27393341,-77.30058289
LBSB201A,6/17/98,96,Excellent,39.27393341,-77.30058289
LBSB201A,7/10/95,96,Excellent,39.27393341,-77.30058289
LBSB201A,9/30/94,78,Good,39.27393341,-77.30058289
LBSB201A,10/15/92,82,Good,39.27393341,-77.30058289
LBSB201B,7/2/20,92,Excellent,39.2748642,-77.30311584
LBSB201B,6/29/15,92,Excellent,39.2748642,-77.30311584
LBSB201B,9/20/13,96,Excellent,39.2748642,-77.30311584
LBSB201B,8/1/08,92,Excellent,39.2748642,-77.30311584
LBSB201B,7/21/03,52,Fair,39.2748642,-77.30311584
LBSB201B,7/10/95,100,Excellent,39.2748642,-77.30311584
LBSB201B,9/27/94,86,Good,39.2748642,-77.30311584
LBSB201B,6/4/94,96,Excellent,39.2748642,-77.30311584
LBSB201B,10/15/92,74,Good,39.2748642,-77.30311584
LBUT201,7/16/20,78,Good,39.280024,-77.312501
LBUT201,6/18/15,78,Good,39.280024,-77.312501
LBUT201,6/20/08,82,Good,39.280024,-77.312501
LBUT201,6/10/03,34,Poor,39.280024,-77.312501
LBUT201,6/23/99,74,Good,39.280024,-77.312501
LBWB203,7/16/20,96,Excellent,39.27711,-77.322122
LBWB203,7/7/15,96,Excellent,39.27711,-77.322122
LBWB203,8/5/08,96,Excellent,39.27711,-77.322122
LBWB203,7/22/03,64,Fair,39.27711,-77.322122
LBWB203,6/29/99,82,Good,39.27711,-77.322122
LFLF102,6/12/07,18,Poor,38.97237015,-77.10188293
LFLF102,9/1/05,18,Poor,38.97237015,-77.10188293
LFLF104,6/15/07,34,Poor,38.96611404,-77.09261322
LFLF104,9/1/05,18,Poor,38.96611404,-77.09261322
LFLF301A,7/2/19,34,Poor,38.95790482,-77.10792542
LFLF301A,8/28/14,28,Poor,38.95790482,-77.10792542
LFLF301A,7/25/07,28,Poor,38.95790482,-77.10792542
LFLF301A,8/19/02,34,Poor,38.95790482,-77.10792542
LFLF301A,10/12/99,28,Poor,38.95790482,-77.10792542
LFLF301B,9/1/09,28,Poor,38.95342636,-77.11096954
LFLF301B,8/31/05,28,Poor,38.95342636,-77.11096954
LFLF301B,8/19/02,24,Poor,38.95342636,-77.11096954
LFLF301B,10/12/99,28,Poor,38.95342636,-77.11096954
LFLF301C,6/20/19,28,Poor,38.94883,-77.11273
LFLF301C,9/11/14,38,Poor,38.94883,-77.11273
LFLF301C,9/29/07,34,Poor,38.94883,-77.11273
LFLF301C,8/19/02,28,Poor,38.94883,-77.11273
LFLF301C,10/12/99,28,Poor,38.94883,-77.11273
LFLF301D,8/9/22,38,Poor,38.955342,-77.109849
LFLF301E,6/26/23,28,Poor,NULL,NULL
LMLM142,7/22/05,74,Good,39.186472,-77.42325
LMLM142,7/20/00,64,Fair,39.186472,-77.42325
LMLM208,9/20/00,74,Good,39.23360443,-77.35221863
LMLM209,7/11/23,92,Excellent,NULL,NULL
LMLM212,9/4/19,96,Excellent,39.23561096,-77.3917923
LMLM212,8/14/14,96,Excellent,39.23561096,-77.3917923
LMLM212,8/16/10,96,Excellent,39.23561096,-77.3917923
LMLM212,6/29/05,96,Excellent,39.23561096,-77.3917923
LMLM212,7/7/00,86,Good,39.23561096,-77.3917923
LMLM218,8/19/10,82,Good,39.21375275,-77.41101837
LMLM218,6/29/05,96,Excellent,39.21375275,-77.41101837
LMLM218,7/7/00,74,Good,39.21375275,-77.41101837
LMLM303,7/7/00,52,Fair,39.23832703,-77.39032745
LMLM307,7/13/05,82,Good,39.22738647,-77.40488434
LMLM307,7/12/00,74,Good,39.22738647,-77.40488434
LMLM313,8/7/14,92,Excellent,39.21166229,-77.42663574
LMLM313,8/26/10,68,Good,39.21166229,-77.42663574
LMLM313,7/12/05,92,Excellent,39.21166229,-77.42663574
LMLM313,7/26/00,82,Good,39.21166229,-77.42663574
LMLM401,7/27/00,82,Good,39.21209717,-77.43195343
LMLM401,10/22/96,96,Excellent,39.21209717,-77.43195343
LMLM403,9/30/05,92,Excellent,39.21600723,-77.43922424
LPAT201,7/15/20,52,Fair,39.118798,-76.913797
LPAT201,8/5/15,28,Poor,39.118798,-76.913797
LPAT201,9/14/04,28,Poor,39.118798,-76.913797
LPAT201,6/28/99,38,Poor,39.118798,-76.913797
LPAT201,6/4/96,34,Poor,39.118798,-76.913797
LPLP101,8/13/09,28,Poor,39.06166458,-76.95154572
LPLP101,7/7/04,28,Poor,39.06166458,-76.95154572
LPLP101,6/24/96,20,Poor,39.06166458,-76.95154572
LPLP104,9/29/03,38,Poor,39.07265854,-76.9420166
LPLP104,6/27/96,60,Fair,39.07265854,-76.9420166
LPLP109,7/30/09,68,Good,39.0953064,-76.92858124
LPLP109,6/14/04,68,Good,39.0953064,-76.92858124
LPLP109,6/28/96,68,Good,39.0953064,-76.92858124
LPLP201,8/31/16,78,Good,39.06889,-76.93917
LPLP202,8/8/16,74,Good,39.06734085,-76.93827057
LPLP202,8/12/11,60,Fair,39.06734085,-76.93827057
LPLP202,8/13/09,78,Good,39.06734085,-76.93827057
LPLP202,7/7/04,56,Fair,39.06734085,-76.93827057
LPLP202,6/27/96,78,Good,39.06734085,-76.93827057
LPLP204,7/21/04,64,Fair,39.0815506,-76.93264008
LPLP204,7/1/96,56,Fair,39.0815506,-76.93264008
LPLP204B,8/22/16,60,Fair,39.0805,-76.93205
LPLP205,7/15/16,78,Good,39.0748558,-76.93022156
LPLP205,8/10/11,78,Good,39.0748558,-76.93022156
LPLP205,8/11/09,86,Good,39.0748558,-76.93022156
LPLP205,7/21/04,78,Good,39.0748558,-76.93022156
LPLP205,9/26/03,92,Excellent,39.0748558,-76.93022156
LPLP205,7/1/96,78,Good,39.0748558,-76.93022156
LPLP206,6/14/04,68,Good,39.09906769,-76.92710876
LPLP206,6/28/96,78,Good,39.09906769,-76.92710876
LPLP207,8/17/16,86,Good,39.08981323,-76.92604828
LPLP207,8/23/11,86,Good,39.08981323,-76.92604828
LPLP207,7/30/09,86,Good,39.08981323,-76.92604828
LPLP207,8/15/05,86,Good,39.08981323,-76.92604828
LPLP207,7/16/04,82,Good,39.08981323,-76.92604828
LPLP207,7/26/96,86,Good,39.08981323,-76.92604828
LPLP207A,8/28/23,78,Good,NULL,NULL
LPLP301A,7/27/16,78,Good,39.08113098,-76.92579651
LPLP301A,8/11/11,82,Good,39.08113098,-76.92579651
LPLP301A,8/4/09,82,Good,39.08113098,-76.92579651
LPLP301A,8/6/08,68,Good,39.08113098,-76.92579651
LPLP301A,6/13/07,78,Good,39.08113098,-76.92579651
LPLP301A,7/19/06,56,Fair,39.08113098,-76.92579651
LPLP301A,9/29/05,68,Good,39.08113098,-76.92579651
LPLP301A,8/15/05,86,Good,39.08113098,-76.92579651
LPLP301A,6/28/04,64,Fair,39.08113098,-76.92579651
LPLP301A,10/4/96,60,Fair,39.08113098,-76.92579651
LPLP301B,7/29/09,82,Good,39.08696365,-76.92498779
lplp301b,8/15/05,86,Good,39.08696365,-76.92498779
LPLP301B,7/16/04,74,Good,39.08696365,-76.92498779
LPLP301B,10/4/96,74,Good,39.08696365,-76.92498779
LPPR104,10/20/98,34,Poor,39.167159,-76.998619
LPPR107,11/12/98,28,Poor,39.16773605,-77.00842285
LPPR206,7/20/20,82,Good,39.156011,-76.976853
LPPR206,8/14/15,78,Good,39.156011,-76.976853
LPPR206,9/7/10,42,Poor,39.156011,-76.976853
LPPR206,8/20/04,52,Fair,39.156011,-76.976853
LPPR206,6/28/99,86,Good,39.156011,-76.976853
LPPR206,8/18/97,78,Good,39.156011,-76.976853
LPRG104,7/13/23,78,Good,NULL,NULL
LPRG108,8/19/04,34,Poor,39.12611771,-76.94919586
LPRG108,8/25/97,46,Fair,39.12611771,-76.94919586
LPRG110,8/17/04,28,Poor,39.12940216,-76.96400452
LPRG110,10/1/03,28,Poor,39.12940216,-76.96400452
LPRG110,7/8/99,28,Poor,39.12940216,-76.96400452
LPRG111,8/16/04,28,Poor,39.147773,-76.975341
LPRG111,6/15/99,38,Poor,39.147773,-76.975341
LPRG111,6/4/96,28,Poor,39.147773,-76.975341
LPRG201,9/14/04,34,Poor,39.13072205,-76.9354248
LPRG201,11/9/98,34,Poor,39.13072205,-76.9354248
LPRG202,7/22/20,34,Poor,39.126742,-76.941061
LPRG202,9/2/15,46,Fair,39.126742,-76.941061
LPRG202,8/26/04,34,Poor,39.126742,-76.941061
LPRG202,6/18/99,24,Poor,39.126742,-76.941061
LPRG203,8/17/04,52,Fair,39.125785,-76.951057
LPRG203,10/1/03,60,Fair,39.125785,-76.951057
LPRG203,6/18/99,28,Poor,39.125785,-76.951057
LPRG203,8/25/97,34,Poor,39.125785,-76.951057
LPRG204,7/28/20,78,Good,39.138594,-76.970043
LPRG204,8/13/15,78,Good,39.138594,-76.970043
LPRG204,9/7/10,92,Excellent,39.138594,-76.970043
LPRG204,8/26/04,86,Good,39.138594,-76.970043
LPRG204,7/8/99,60,Fair,39.138594,-76.970043
LPRG205,8/16/04,34,Poor,39.14417648,-76.97384644
LPRG205,6/15/99,38,Poor,39.14417648,-76.97384644
LRAV101A,8/12/13,28,Poor,NULL,NULL
LRAV101A,8/28/12,20,Poor,NULL,NULL
LRAV101B,9/19/13,28,Poor,NULL,NULL
LRAV101B,8/3/12,28,Poor,NULL,NULL
LRJB204,7/21/17,60,Fair,39.04035187,-77.08709717
LRJB204,7/31/12,64,Fair,39.04035187,-77.08709717
LRJB204,7/8/09,68,Good,39.04035187,-77.08709717
LRJB204,6/13/08,60,Fair,39.04035187,-77.08709717
LRJB204,6/20/07,60,Fair,39.04035187,-77.08709717
LRJB204,8/25/05,46,Fair,39.04035187,-77.08709717
LRJB204,8/12/03,42,Poor,39.04035187,-77.08709717
LRJB204,7/9/02,60,Fair,39.04035187,-77.08709717
LRJB204,7/9/96,42,Poor,39.04035187,-77.08709717
LRLB202,7/19/17,28,Poor,39.02909851,-77.10610199
LRLB202,10/30/14,34,Poor,39.02909851,-77.10610199
LRLB202,6/22/12,28,Poor,39.02909851,-77.10610199
LRLB202,9/4/08,28,Poor,39.02909851,-77.10610199
LRLB202,8/12/03,24,Poor,39.02909851,-77.10610199
LRLB202,7/9/96,28,Poor,39.02909851,-77.10610199
LRLB202A,7/19/17,34,Poor,39.02903,-77.10671
LRLR201,7/18/17,34,Poor,39.08850098,-77.12591553
LRLR201,7/3/12,28,Poor,39.08850098,-77.12591553
LRLR201,9/11/08,28,Poor,39.08850098,-77.12591553
LRLR201,9/10/03,28,Poor,39.08850098,-77.12591553
LRLR201,7/11/96,34,Poor,39.08850098,-77.12591553
LRLR205,8/28/17,46,Fair,39.02022552,-77.0738678
LRLR205,7/31/12,38,Poor,39.02022552,-77.0738678
LRLR205,9/4/08,38,Poor,39.02022552,-77.0738678
LRLR205,8/12/03,28,Poor,39.02022552,-77.0738678
LRLR205,7/2/96,38,Poor,39.02022552,-77.0738678
LRLR205A,9/1/22,56,Fair,39.0136,-77.07568
LRLR404,9/28/17,68,Good,39.09501266,-77.11885071
LRLR405,8/31/22,86,Good,39.086711,-77.112921
LRLR407,10/13/03,56,Fair,39.0655632,-77.1039505
LRLR407,7/23/96,60,Fair,39.0655632,-77.1039505
LRLR410,9/12/17,86,Good,39.05190277,-77.09082031
LRLR410,10/1/96,68,Good,39.05190277,-77.09082031
LRLR413,10/5/17,86,Good,39.02626419,-77.09230042
LRLR413,7/9/08,68,Good,39.02626419,-77.09230042
LRLR413,10/13/03,52,Fair,39.02626419,-77.09230042
LRLR413,10/5/00,60,Fair,39.02626419,-77.09230042
LRLR413,6/5/00,68,Good,39.02626419,-77.09230042
LRLR413,7/10/96,60,Fair,39.02626419,-77.09230042
LRLR418,6/27/17,82,Good,39.01174927,-77.09057617
LRLR418,7/9/08,78,Good,39.01174927,-77.09057617
LRLR418,10/5/00,68,Good,39.01174927,-77.09057617
LRLR418,6/7/00,56,Fair,39.01174927,-77.09057617
LRLR420,8/2/23,86,Good,NULL,NULL
LRLR422B,10/13/00,68,Good,39.00308609,-77.05886841
LRLR422B,6/8/00,46,Fair,39.00308609,-77.05886841
LRLR422D,10/13/00,56,Fair,39.00143433,-77.0607605
LRLR422D,6/8/00,56,Fair,39.00143433,-77.0607605
LRLR425,8/23/17,78,Good,38.98647308,-77.06208801
LRLR425,9/18/08,74,Good,38.98647308,-77.06208801
LRLR425,10/13/03,56,Fair,38.98647308,-77.06208801
LRLR425,10/5/00,60,Fair,38.98647308,-77.06208801
LRLR425,6/9/00,38,Poor,38.98647308,-77.06208801
LRLR426,10/19/00,56,Fair,38.98461914,-77.04107666
LRLR426,6/9/00,42,Poor,38.98461914,-77.04107666
LRSB101A,7/31/17,46,Fair,39.09129715,-77.09407043
LRSB101A,7/28/09,28,Poor,39.09129715,-77.09407043
LRSB101A,6/27/07,38,Poor,39.09129715,-77.09407043
LRSB101A,8/26/05,20,Poor,39.09129715,-77.09407043
LRSB101A,7/10/03,20,Poor,39.09129715,-77.09407043
LRSB101A,6/26/02,28,Poor,39.09129715,-77.09407043
LRSB101A,7/8/96,20,Poor,39.09129715,-77.09407043
LRST101A,10/27/14,38,Poor,NULL,NULL
LRST101B,10/27/14,46,Fair,NULL,NULL
LRTB202A,9/7/17,34,Poor,39.08204269,-77.06916046
LRTB202A,9/17/08,38,Poor,39.08204269,-77.06916046
LRTB202A,7/21/05,28,Poor,39.08204269,-77.06916046
LRTB202A,7/16/03,20,Poor,39.08204269,-77.06916046
LRTB203C,10/10/17,78,Good,39.05962372,-77.08998108
LRTB203C,9/23/13,74,Good,39.05962372,-77.08998108
LRTB203C,8/2/12,82,Good,39.05962372,-77.08998108
LRTB203C,9/17/08,52,Fair,39.05962372,-77.08998108
LRTB203C,7/16/03,46,Fair,39.05962372,-77.08998108
LRTB203C,7/24/02,56,Fair,39.05962372,-77.08998108
LRTB203C,7/8/96,56,Fair,39.05962372,-77.08998108
LRTB203D,8/1/23,52,Fair,NULL,NULL
LSBL110,7/17/01,42,Poor,39.22204971,-77.33994293
LSBL203,6/11/19,96,Excellent,39.18380356,-77.34874725
LSBL203,6/30/14,96,Excellent,39.18380356,-77.34874725
LSBL203,6/16/06,96,Excellent,39.18380356,-77.34874725
LSBL203,7/19/01,96,Excellent,39.18380356,-77.34874725
LSBL203,7/30/98,96,Excellent,39.18380356,-77.34874725
LSBL300,8/12/98,82,Good,39.1906662,-77.34213257
LSBL301,9/9/98,82,Good,39.17815781,-77.34799194
LSBL301A,7/17/23,96,Excellent,NULL,NULL
LSBL303,6/5/01,68,Good,39.15792847,-77.34220123
LSBL303,8/13/98,78,Good,39.15792847,-77.34220123
LSBL304,8/13/19,82,Good,39.14765167,-77.34088898
LSBL304,8/19/14,82,Good,39.14765167,-77.34088898
LSBL304,6/15/06,82,Good,39.14765167,-77.34088898
LSBL304,7/13/01,86,Good,39.14765167,-77.34088898
LSBL304,7/20/98,96,Excellent,39.14765167,-77.34088898
LSBL304,6/26/96,82,Good,39.14765167,-77.34088898
LSBL305,9/20/04,82,Good,39.14428711,-77.33786011
LSBL305,10/10/03,74,Good,39.14428711,-77.33786011
LSBL305,7/13/01,86,Good,39.14428711,-77.33786011
LSBL305,7/8/00,86,Good,39.14428711,-77.33786011
